#--- Experiment --------------------------------------------------------------------------
#NAPTRAM2020CRM6
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com
#DESKTOP-NLMRG3K
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XCF7-370-375
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/20/2020	12/20/2020	12/20/2020	8.005000	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.039200	21.012899	2.279103	23.418348	2.000000	623.514893	53.150249	10.033650	23.278902	6.500000	623.531189	1.809169	0.092744
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
27-12-2020	11:42:30.783	5430.037	8.024	8.024	31.599	245	-1	623.125	OK	27-12-2020	11:42:30.783	5430.037	20.099	OK
27-12-2020	11:43:00.783	5460.037	8.025	8.025	31.616	245	2	623.128	OK	27-12-2020	11:43:00.783	5460.037	20.109	OK
27-12-2020	11:43:30.784	5490.038	8.022	8.022	31.574	245	-1	623.125	OK	27-12-2020	11:43:30.784	5490.038	20.109	OK
27-12-2020	11:44:00.784	5520.038	8.024	8.024	31.613	245	0	623.125	OK	27-12-2020	11:44:00.784	5520.038	20.121	OK
27-12-2020	11:44:30.784	5550.038	8.024	8.024	31.619	245	1	623.123	OK	27-12-2020	11:44:30.784	5550.038	20.127	OK
27-12-2020	11:45:00.784	5580.038	8.023	8.023	31.599	245	1	623.125	OK	27-12-2020	11:45:00.784	5580.038	20.131	OK
27-12-2020	11:45:30.784	5610.038	8.024	8.024	31.608	245	-2	623.125	OK	27-12-2020	11:45:30.784	5610.038	20.137	OK
27-12-2020	11:46:00.784	5640.038	8.024	8.024	31.621	245	1	623.128	OK	27-12-2020	11:46:00.784	5640.038	20.147	OK
27-12-2020	11:46:30.785	5670.039	8.023	8.023	31.604	245	1	623.125	OK	27-12-2020	11:46:30.785	5670.039	20.147	OK
27-12-2020	11:47:00.785	5700.038	8.024	8.024	31.623	244	1	623.125	OK	27-12-2020	11:47:00.785	5700.038	20.152	OK
27-12-2020	11:47:30.785	5730.039	8.022	8.022	31.580	245	1	623.128	OK	27-12-2020	11:47:30.785	5730.039	20.161	OK
27-12-2020	11:48:00.785	5760.038	8.020	8.020	31.558	245	-1	623.128	OK	27-12-2020	11:48:00.785	5760.038	20.158	OK
27-12-2020	11:48:30.785	5790.039	8.023	8.023	31.609	245	-1	623.128	OK	27-12-2020	11:48:30.785	5790.039	20.169	OK
27-12-2020	11:49:00.785	5820.039	8.024	8.024	31.618	245	1	623.125	OK	27-12-2020	11:49:00.785	5820.039	20.172	OK
27-12-2020	11:49:30.785	5850.038	8.020	8.020	31.561	245	0	623.125	OK	27-12-2020	11:49:30.785	5850.038	20.177	OK
27-12-2020	11:50:00.785	5880.039	8.024	8.024	31.620	245	1	623.128	OK	27-12-2020	11:50:00.785	5880.039	20.186	OK
27-12-2020	11:50:30.786	5910.040	8.021	8.021	31.585	245	1	623.128	OK	27-12-2020	11:50:30.786	5910.040	20.194	OK
27-12-2020	11:51:00.786	5940.040	8.021	8.021	31.579	245	-1	623.125	OK	27-12-2020	11:51:00.786	5940.040	20.190	OK
27-12-2020	11:51:30.786	5970.040	8.022	8.022	31.599	245	-1	623.125	OK	27-12-2020	11:51:30.786	5970.040	20.196	OK
27-12-2020	11:52:00.787	6000.040	8.020	8.020	31.576	245	-1	623.125	OK	27-12-2020	11:52:00.787	6000.040	20.206	OK
27-12-2020	11:52:30.787	6030.041	8.021	8.021	31.591	245	1	623.125	OK	27-12-2020	11:52:30.787	6030.041	20.212	OK
27-12-2020	11:53:00.787	6060.040	8.023	8.023	31.616	245	-2	623.125	OK	27-12-2020	11:53:00.787	6060.040	20.213	OK
27-12-2020	11:53:30.787	6090.040	8.023	8.023	31.618	245	0	623.125	OK	27-12-2020	11:53:30.787	6090.040	20.221	OK
27-12-2020	11:54:00.787	6120.041	8.023	8.023	31.623	245	1	623.125	OK	27-12-2020	11:54:00.787	6120.041	20.225	OK
27-12-2020	11:54:30.787	6150.041	8.021	8.021	31.598	245	1	623.125	OK	27-12-2020	11:54:30.787	6150.041	20.237	OK
27-12-2020	11:55:00.787	6180.041	8.021	8.021	31.589	245	-2	623.125	OK	27-12-2020	11:55:00.787	6180.041	20.239	OK
27-12-2020	11:55:30.787	6210.041	8.020	8.020	31.575	245	-1	623.125	OK	27-12-2020	11:55:30.787	6210.041	20.239	OK
27-12-2020	11:56:00.788	6240.041	8.021	8.021	31.598	245	0	623.128	OK	27-12-2020	11:56:00.788	6240.041	20.237	OK
27-12-2020	11:56:30.788	6270.042	8.020	8.020	31.576	245	1	623.125	OK	27-12-2020	11:56:30.788	6270.042	20.255	OK
27-12-2020	11:57:00.788	6300.042	8.022	8.022	31.610	245	1	623.125	OK	27-12-2020	11:57:00.788	6300.042	20.255	OK
27-12-2020	11:57:30.788	6330.042	8.020	8.020	31.582	245	0	623.125	OK	27-12-2020	11:57:30.788	6330.042	20.265	OK
27-12-2020	11:58:00.788	6360.042	8.021	8.021	31.609	245	1	623.123	OK	27-12-2020	11:58:00.788	6360.042	20.273	OK
27-12-2020	11:58:30.788	6390.042	8.020	8.020	31.587	245	0	623.125	OK	27-12-2020	11:58:30.788	6390.042	20.269	OK
27-12-2020	11:59:00.789	6420.043	8.020	8.020	31.590	245	1	623.125	OK	27-12-2020	11:59:00.789	6420.043	20.270	OK
27-12-2020	11:59:30.789	6450.043	8.023	8.023	31.637	245	1	623.125	OK	27-12-2020	11:59:30.789	6450.043	20.275	OK
27-12-2020	12:00:00.789	6480.043	8.020	8.020	31.597	245	0	623.125	OK	27-12-2020	12:00:00.789	6480.043	20.286	OK
27-12-2020	12:00:30.789	6510.043	8.021	8.021	31.600	245	-1	623.128	OK	27-12-2020	12:00:30.789	6510.043	20.284	OK
27-12-2020	12:01:00.790	6540.043	8.021	8.021	31.611	245	1	623.125	OK	27-12-2020	12:01:00.790	6540.043	20.290	OK
27-12-2020	12:01:30.790	6570.044	8.020	8.020	31.588	245	-1	623.128	OK	27-12-2020	12:01:30.790	6570.044	20.295	OK
27-12-2020	12:02:00.790	6600.044	8.022	8.022	31.626	245	0	623.125	OK	27-12-2020	12:02:00.790	6600.044	20.305	OK
27-12-2020	12:02:30.791	6630.044	8.019	8.019	31.579	245	1	623.125	OK	27-12-2020	12:02:30.791	6630.044	20.310	OK
27-12-2020	12:03:00.791	6660.045	8.022	8.022	31.633	245	-2	623.125	OK	27-12-2020	12:03:00.791	6660.045	20.318	OK
27-12-2020	12:03:30.791	6690.045	8.020	8.020	31.603	245	1	623.128	OK	27-12-2020	12:03:30.791	6690.045	20.317	OK
27-12-2020	12:04:00.792	6720.045	8.019	8.019	31.582	245	1	623.125	OK	27-12-2020	12:04:00.792	6720.045	20.329	OK
27-12-2020	12:04:30.792	6750.046	8.021	8.021	31.623	245	0	623.125	OK	27-12-2020	12:04:30.792	6750.046	20.331	OK
27-12-2020	12:05:00.793	6780.047	8.021	8.021	31.615	245	1	623.125	OK	27-12-2020	12:05:00.793	6780.047	20.336	OK
27-12-2020	12:05:30.793	6810.047	8.018	8.018	31.569	245	0	623.125	OK	27-12-2020	12:05:30.793	6810.047	20.338	OK
27-12-2020	12:06:00.793	6840.047	8.020	8.020	31.603	245	2	623.125	OK	27-12-2020	12:06:00.793	6840.047	20.340	OK
27-12-2020	12:06:30.792	6870.046	8.021	8.021	31.624	245	-1	623.125	OK	27-12-2020	12:06:30.792	6870.046	20.346	OK
27-12-2020	12:07:00.792	6900.046	8.018	8.018	31.585	245	1	623.125	OK	27-12-2020	12:07:00.792	6900.046	20.361	OK
27-12-2020	12:07:30.793	6930.047	8.021	8.021	31.625	245	1	623.125	OK	27-12-2020	12:07:30.793	6930.047	20.355	OK
27-12-2020	12:08:00.793	6960.047	8.021	8.021	31.629	245	1	623.125	OK	27-12-2020	12:08:00.793	6960.047	20.366	OK
27-12-2020	12:08:30.793	6990.047	8.018	8.018	31.590	245	-1	623.125	OK	27-12-2020	12:08:30.793	6990.047	20.366	OK
27-12-2020	12:09:00.793	7020.047	8.020	8.020	31.614	245	-1	623.125	OK	27-12-2020	12:09:00.793	7020.047	20.373	OK
27-12-2020	12:09:30.793	7050.046	8.018	8.018	31.582	245	1	623.128	OK	27-12-2020	12:09:30.793	7050.046	20.374	OK
27-12-2020	12:10:00.794	7080.047	8.020	8.020	31.623	245	-1	623.125	OK	27-12-2020	12:10:00.794	7080.047	20.381	OK
27-12-2020	12:10:30.794	7110.048	8.020	8.020	31.617	245	-1	623.125	OK	27-12-2020	12:10:30.794	7110.048	20.385	OK
27-12-2020	12:11:00.794	7140.048	8.020	8.020	31.623	245	1	623.128	OK	27-12-2020	12:11:00.794	7140.048	20.384	OK
27-12-2020	12:11:30.795	7170.048	8.018	8.018	31.583	245	1	623.125	OK	27-12-2020	12:11:30.795	7170.048	20.391	OK
27-12-2020	12:12:00.795	7200.048	8.018	8.018	31.591	245	0	623.125	OK	27-12-2020	12:12:00.795	7200.048	20.399	OK
27-12-2020	12:12:30.795	7230.049	8.021	8.021	31.646	245	1	623.125	OK	27-12-2020	12:12:30.795	7230.049	20.400	OK
27-12-2020	12:13:00.796	7260.049	8.019	8.019	31.604	245	-2	623.128	OK	27-12-2020	12:13:00.796	7260.049	20.411	OK
27-12-2020	12:13:30.796	7290.050	8.019	8.019	31.613	245	1	623.125	OK	27-12-2020	12:13:30.796	7290.050	20.413	OK
27-12-2020	12:14:00.796	7320.050	8.020	8.020	31.629	245	1	623.128	OK	27-12-2020	12:14:00.796	7320.050	20.412	OK
27-12-2020	12:14:30.796	7350.050	8.020	8.020	31.633	245	1	623.125	OK	27-12-2020	12:14:30.796	7350.050	20.424	OK
27-12-2020	12:15:00.796	7380.050	8.017	8.017	31.590	245	-1	623.125	OK	27-12-2020	12:15:00.796	7380.050	20.428	OK
27-12-2020	12:15:30.795	7410.049	8.020	8.020	31.630	245	-1	623.125	OK	27-12-2020	12:15:30.795	7410.049	20.431	OK
27-12-2020	12:16:00.796	7440.050	8.016	8.016	31.572	245	1	623.125	OK	27-12-2020	12:16:00.796	7440.050	20.434	OK
27-12-2020	12:16:30.796	7470.050	8.018	8.018	31.612	245	1	623.123	OK	27-12-2020	12:16:30.796	7470.050	20.442	OK
27-12-2020	12:17:00.795	7500.049	8.019	8.019	31.624	245	1	623.123	OK	27-12-2020	12:17:00.795	7500.049	20.445	OK
27-12-2020	12:17:30.796	7530.050	8.014	8.014	31.540	245	1	623.125	OK	27-12-2020	12:17:30.796	7530.050	20.449	OK
27-12-2020	12:18:00.796	7560.050	8.018	8.018	31.607	245	0	623.128	OK	27-12-2020	12:18:00.796	7560.050	20.449	OK
27-12-2020	12:18:30.796	7590.050	8.017	8.017	31.600	245	1	623.125	OK	27-12-2020	12:18:30.796	7590.050	20.460	OK
27-12-2020	12:19:00.796	7620.050	8.018	8.018	31.618	245	-1	623.123	OK	27-12-2020	12:19:00.796	7620.050	20.463	OK
27-12-2020	12:19:30.796	7650.050	8.020	8.020	31.651	245	-1	623.125	OK	27-12-2020	12:19:30.796	7650.050	20.468	OK
27-12-2020	12:20:00.796	7680.050	8.018	8.018	31.615	245	0	623.123	OK	27-12-2020	12:20:00.796	7680.050	20.466	OK
27-12-2020	12:20:30.797	7710.050	8.019	8.019	31.636	245	-1	623.123	OK	27-12-2020	12:20:30.797	7710.050	20.475	OK
27-12-2020	12:21:00.797	7740.051	8.016	8.016	31.590	245	1	623.125	OK	27-12-2020	12:21:00.797	7740.051	20.479	OK
27-12-2020	12:21:30.797	7770.051	8.015	8.015	31.576	245	-1	623.123	OK	27-12-2020	12:21:30.797	7770.051	20.482	OK
27-12-2020	12:22:00.797	7800.051	8.018	8.018	31.611	245	-1	623.121	OK	27-12-2020	12:22:00.797	7800.051	20.485	OK
27-12-2020	12:22:30.797	7830.051	8.018	8.018	31.627	245	-1	623.123	OK	27-12-2020	12:22:30.797	7830.051	20.491	OK
27-12-2020	12:23:00.797	7860.051	8.017	8.017	31.600	245	1	623.125	OK	27-12-2020	12:23:00.797	7860.051	20.493	OK
27-12-2020	12:23:30.797	7890.051	8.017	8.017	31.600	245	2	623.123	OK	27-12-2020	12:23:30.797	7890.051	20.499	OK
27-12-2020	12:24:00.797	7920.051	8.017	8.017	31.612	245	-2	623.125	OK	27-12-2020	12:24:00.797	7920.051	20.506	OK
27-12-2020	12:24:30.797	7950.051	8.019	8.019	31.647	245	-1	623.125	OK	27-12-2020	12:24:30.797	7950.051	20.511	OK
27-12-2020	12:25:00.797	7980.051	8.016	8.016	31.597	245	-1	623.123	OK	27-12-2020	12:25:00.797	7980.051	20.516	OK
27-12-2020	12:25:30.798	8010.051	8.019	8.019	31.637	245	-2	623.121	OK	27-12-2020	12:25:30.798	8010.051	20.516	OK
27-12-2020	12:26:00.798	8040.052	8.019	8.019	31.642	245	0	623.123	OK	27-12-2020	12:26:00.798	8040.052	20.515	OK
27-12-2020	12:26:30.798	8070.052	8.017	8.017	31.614	245	2	623.125	OK	27-12-2020	12:26:30.798	8070.052	20.522	OK
27-12-2020	12:27:00.798	8100.052	8.019	8.019	31.640	245	-1	623.123	OK	27-12-2020	12:27:00.798	8100.052	20.530	OK
27-12-2020	12:27:30.799	8130.052	8.018	8.018	31.625	245	0	623.125	OK	27-12-2020	12:27:30.799	8130.052	20.531	OK
27-12-2020	12:28:00.798	8160.052	8.019	8.019	31.648	245	0	623.123	OK	27-12-2020	12:28:00.798	8160.052	20.537	OK
27-12-2020	12:28:30.799	8190.053	8.016	8.016	31.609	245	1	623.121	OK	27-12-2020	12:28:30.799	8190.053	20.537	OK
27-12-2020	12:29:00.800	8220.053	8.019	8.019	31.645	245	1	623.123	OK	27-12-2020	12:29:00.800	8220.053	20.543	OK
27-12-2020	12:29:30.801	8250.054	8.015	8.015	31.586	245	-2	623.121	OK	27-12-2020	12:29:30.801	8250.054	20.550	OK
27-12-2020	12:30:00.802	8280.056	8.017	8.017	31.618	245	2	623.121	OK	27-12-2020	12:30:00.802	8280.056	20.561	OK
27-12-2020	12:30:30.802	8310.056	8.016	8.016	31.609	245	-1	623.121	OK	27-12-2020	12:30:30.802	8310.056	20.562	OK
27-12-2020	12:31:00.802	8340.056	8.016	8.016	31.608	245	-1	623.121	OK	27-12-2020	12:31:00.802	8340.056	20.559	OK
27-12-2020	12:31:30.803	8370.056	8.015	8.015	31.597	245	-1	623.121	OK	27-12-2020	12:31:30.803	8370.056	20.564	OK
27-12-2020	12:32:00.804	8400.057	8.019	8.019	31.659	245	1	623.121	OK	27-12-2020	12:32:00.804	8400.057	20.573	OK
27-12-2020	12:32:30.804	8430.058	8.016	8.016	31.612	245	-1	623.121	OK	27-12-2020	12:32:30.804	8430.058	20.573	OK
27-12-2020	12:33:00.804	8460.058	8.016	8.016	31.616	245	1	623.121	OK	27-12-2020	12:33:00.804	8460.058	20.574	OK
27-12-2020	12:33:30.804	8490.058	8.017	8.017	31.625	245	1	623.119	OK	27-12-2020	12:33:30.804	8490.058	20.578	OK
27-12-2020	12:34:00.804	8520.058	8.015	8.015	31.601	245	-2	623.121	OK	27-12-2020	12:34:00.804	8520.058	20.583	OK
27-12-2020	12:34:30.804	8550.058	8.018	8.018	31.646	245	1	623.123	OK	27-12-2020	12:34:30.804	8550.058	20.585	OK
27-12-2020	12:35:00.806	8580.059	8.016	8.016	31.615	245	1	623.121	OK	27-12-2020	12:35:00.806	8580.059	20.588	OK
27-12-2020	12:35:30.806	8610.060	8.018	8.018	31.648	245	1	623.121	OK	27-12-2020	12:35:30.806	8610.060	20.604	OK
27-12-2020	12:36:00.806	8640.059	8.016	8.016	31.621	245	-1	623.123	OK	27-12-2020	12:36:00.806	8640.059	20.603	OK
27-12-2020	12:36:30.806	8670.060	8.014	8.014	31.589	245	2	623.121	OK	27-12-2020	12:36:30.806	8670.060	20.603	OK
27-12-2020	12:37:00.806	8700.060	8.016	8.016	31.613	245	-2	623.123	OK	27-12-2020	12:37:00.806	8700.060	20.610	OK
27-12-2020	12:37:30.806	8730.060	8.016	8.016	31.618	245	-2	623.119	OK	27-12-2020	12:37:30.806	8730.060	20.618	OK
27-12-2020	12:38:00.808	8760.061	8.015	8.015	31.607	245	-2	623.121	OK	27-12-2020	12:38:00.808	8760.061	20.618	OK
27-12-2020	12:38:30.808	8790.062	8.014	8.014	31.599	245	-1	623.121	OK	27-12-2020	12:38:30.808	8790.062	20.626	OK
27-12-2020	12:39:00.808	8820.061	8.014	8.014	31.590	245	-2	623.119	OK	27-12-2020	12:39:00.808	8820.061	20.623	OK
27-12-2020	12:39:30.808	8850.062	8.015	8.015	31.619	245	-1	623.121	OK	27-12-2020	12:39:30.808	8850.062	20.631	OK
27-12-2020	12:40:00.808	8880.062	8.016	8.016	31.627	245	0	623.119	OK	27-12-2020	12:40:00.808	8880.062	20.622	OK
27-12-2020	12:40:30.807	8910.061	8.015	8.015	31.614	245	-1	623.121	OK	27-12-2020	12:40:30.807	8910.061	20.636	OK
27-12-2020	12:41:00.809	8940.063	8.016	8.016	31.633	245	1	623.121	OK	27-12-2020	12:41:00.809	8940.063	20.636	OK
27-12-2020	12:41:30.809	8970.063	8.017	8.017	31.645	245	2	623.123	OK	27-12-2020	12:41:30.809	8970.063	20.647	OK
27-12-2020	12:42:00.809	9000.063	8.014	8.014	31.595	245	1	623.121	OK	27-12-2020	12:42:00.809	9000.063	20.646	OK
27-12-2020	12:42:30.809	9030.063	8.017	8.017	31.645	245	0	623.121	OK	27-12-2020	12:42:30.809	9030.063	20.654	OK
27-12-2020	12:43:00.810	9060.064	8.016	8.016	31.632	245	1	623.121	OK	27-12-2020	12:43:00.810	9060.064	20.655	OK
27-12-2020	12:43:30.810	9090.064	8.015	8.015	31.613	245	-2	623.119	OK	27-12-2020	12:43:30.810	9090.064	20.654	OK
27-12-2020	12:44:00.810	9120.064	8.014	8.014	31.606	245	-2	623.119	OK	27-12-2020	12:44:00.810	9120.064	20.662	OK
27-12-2020	12:44:30.810	9150.064	8.014	8.014	31.598	245	0	623.119	OK	27-12-2020	12:44:30.810	9150.064	20.665	OK
27-12-2020	12:45:00.809	9180.063	8.013	8.013	31.595	245	0	623.121	OK	27-12-2020	12:45:00.809	9180.063	20.671	OK
27-12-2020	12:45:30.810	9210.064	8.014	8.014	31.612	245	-1	623.121	OK	27-12-2020	12:45:30.810	9210.064	20.674	OK
27-12-2020	12:46:00.810	9240.064	8.017	8.017	31.659	245	1	623.121	OK	27-12-2020	12:46:00.810	9240.064	20.676	OK
27-12-2020	12:46:30.810	9270.064	8.015	8.015	31.627	245	2	623.121	OK	27-12-2020	12:46:30.810	9270.064	20.690	OK
27-12-2020	12:47:00.810	9300.064	8.015	8.015	31.632	245	1	623.121	OK	27-12-2020	12:47:00.810	9300.064	20.683	OK
27-12-2020	12:47:30.811	9330.065	8.015	8.015	31.633	245	2	623.121	OK	27-12-2020	12:47:30.811	9330.065	20.692	OK
27-12-2020	12:48:00.811	9360.065	8.013	8.013	31.600	245	1	623.121	OK	27-12-2020	12:48:00.811	9360.065	20.691	OK
27-12-2020	12:48:30.812	9390.066	8.016	8.016	31.644	245	1	623.123	OK	27-12-2020	12:48:30.812	9390.066	20.699	OK
27-12-2020	12:49:00.812	9420.066	8.014	8.014	31.620	245	-1	623.121	OK	27-12-2020	12:49:00.812	9420.066	20.701	OK
27-12-2020	12:49:30.819	9450.073	8.013	8.013	31.598	245	-1	623.121	OK	27-12-2020	12:49:30.819	9450.073	20.704	OK
27-12-2020	12:50:00.813	9480.067	8.014	8.014	31.620	245	-1	623.121	OK	27-12-2020	12:50:00.813	9480.067	20.714	OK
27-12-2020	12:50:30.812	9510.065	8.015	8.015	31.629	245	1	623.123	OK	27-12-2020	12:50:30.812	9510.065	20.705	OK
27-12-2020	12:51:00.813	9540.067	8.014	8.014	31.618	245	1	623.121	OK	27-12-2020	12:51:00.813	9540.067	20.718	OK
27-12-2020	12:51:30.813	9570.067	8.014	8.014	31.627	245	2	623.121	OK	27-12-2020	12:51:30.813	9570.067	20.715	OK
27-12-2020	12:52:00.814	9600.068	8.013	8.013	31.608	245	-2	623.123	OK	27-12-2020	12:52:00.814	9600.068	20.727	OK
27-12-2020	12:52:30.814	9630.068	8.013	8.013	31.608	245	0	623.123	OK	27-12-2020	12:52:30.814	9630.068	20.724	OK
27-12-2020	12:53:00.814	9660.068	8.015	8.015	31.645	245	-1	623.123	OK	27-12-2020	12:53:00.814	9660.068	20.730	OK
27-12-2020	12:53:30.814	9690.067	8.014	8.014	31.631	245	-2	623.125	OK	27-12-2020	12:53:30.814	9690.067	20.741	OK
27-12-2020	12:54:00.814	9720.067	8.012	8.012	31.588	245	-1	623.123	OK	27-12-2020	12:54:00.814	9720.067	20.735	OK
27-12-2020	12:54:30.814	9750.068	8.014	8.014	31.626	245	1	623.123	OK	27-12-2020	12:54:30.814	9750.068	20.742	OK
27-12-2020	12:55:00.814	9780.068	8.013	8.013	31.617	245	-2	623.121	OK	27-12-2020	12:55:00.814	9780.068	20.744	OK
27-12-2020	12:55:30.815	9810.068	8.017	8.017	31.684	245	1	623.123	OK	27-12-2020	12:55:30.815	9810.068	20.745	OK
27-12-2020	12:56:00.815	9840.069	8.014	8.014	31.635	245	1	623.123	OK	27-12-2020	12:56:00.815	9840.069	20.753	OK
27-12-2020	12:56:30.816	9870.069	8.015	8.015	31.637	245	2	623.123	OK	27-12-2020	12:56:30.816	9870.069	20.749	OK
27-12-2020	12:57:00.816	9900.070	8.012	8.012	31.593	245	1	623.123	OK	27-12-2020	12:57:00.816	9900.070	20.756	OK
27-12-2020	12:57:30.815	9930.069	8.015	8.015	31.654	245	1	623.123	OK	27-12-2020	12:57:30.815	9930.069	20.765	OK
27-12-2020	12:58:00.816	9960.070	8.015	8.015	31.653	245	2	623.123	OK	27-12-2020	12:58:00.816	9960.070	20.769	OK
27-12-2020	12:58:30.817	9990.070	8.013	8.013	31.612	245	0	623.123	OK	27-12-2020	12:58:30.817	9990.070	20.767	OK
27-12-2020	12:59:00.816	10020.070	8.014	8.014	31.638	245	1	623.123	OK	27-12-2020	12:59:00.816	10020.070	20.772	OK
27-12-2020	12:59:30.816	10050.070	8.014	8.014	31.633	245	0	623.123	OK	27-12-2020	12:59:30.816	10050.070	20.769	OK
27-12-2020	13:00:00.816	10080.070	8.014	8.014	31.639	245	1	623.125	OK	27-12-2020	13:00:00.816	10080.070	20.780	OK
27-12-2020	13:00:30.816	10110.070	8.015	8.015	31.658	245	0	623.125	OK	27-12-2020	13:00:30.816	10110.070	20.782	OK
27-12-2020	13:01:00.816	10140.069	8.015	8.015	31.659	245	0	623.125	OK	27-12-2020	13:01:00.816	10140.069	20.783	OK
27-12-2020	13:01:30.816	10170.070	8.011	8.011	31.585	245	1	623.125	OK	27-12-2020	13:01:30.816	10170.070	20.790	OK
27-12-2020	13:02:00.816	10200.069	8.014	8.014	31.636	245	-1	623.123	OK	27-12-2020	13:02:00.816	10200.069	20.788	OK
27-12-2020	13:02:30.816	10230.070	8.016	8.016	31.675	245	-1	623.125	OK	27-12-2020	13:02:30.816	10230.070	20.791	OK
27-12-2020	13:03:00.817	10260.071	8.013	8.013	31.620	245	1	623.123	OK	27-12-2020	13:03:00.817	10260.071	20.798	OK
27-12-2020	13:03:30.818	10290.072	8.015	8.015	31.664	245	0	623.125	OK	27-12-2020	13:03:30.818	10290.072	20.800	OK
27-12-2020	13:04:00.824	10320.078	8.012	8.012	31.619	245	-1	623.123	OK	27-12-2020	13:04:00.824	10320.078	20.807	OK
27-12-2020	13:04:30.818	10350.072	8.015	8.015	31.654	245	0	623.123	OK	27-12-2020	13:04:30.818	10350.072	20.806	OK
27-12-2020	13:05:00.818	10380.072	8.013	8.013	31.626	245	0	623.125	OK	27-12-2020	13:05:00.818	10380.072	20.811	OK
27-12-2020	13:05:30.819	10410.073	8.014	8.014	31.640	245	-1	623.123	OK	27-12-2020	13:05:30.819	10410.073	20.812	OK
27-12-2020	13:06:00.819	10440.073	8.015	8.015	31.658	245	1	623.123	OK	27-12-2020	13:06:00.819	10440.073	20.819	OK
27-12-2020	13:06:30.819	10470.073	8.011	8.011	31.595	245	0	623.125	OK	27-12-2020	13:06:30.819	10470.073	20.823	OK
27-12-2020	13:07:00.820	10500.074	8.013	8.013	31.640	245	-1	623.123	OK	27-12-2020	13:07:00.820	10500.074	20.833	OK
27-12-2020	13:07:30.820	10530.074	8.014	8.014	31.647	245	-1	623.125	OK	27-12-2020	13:07:30.820	10530.074	20.830	OK
27-12-2020	13:08:00.820	10560.074	8.013	8.013	31.636	245	-1	623.125	OK	27-12-2020	13:08:00.820	10560.074	20.834	OK
27-12-2020	13:08:30.821	10590.075	8.016	8.016	31.680	245	1	623.123	OK	27-12-2020	13:08:30.821	10590.075	20.835	OK
27-12-2020	13:09:00.820	10620.074	8.015	8.015	31.679	245	1	623.123	OK	27-12-2020	13:09:00.820	10620.074	20.843	OK
27-12-2020	13:09:30.822	10650.076	8.014	8.014	31.651	245	1	623.123	OK	27-12-2020	13:09:30.822	10650.076	20.847	OK
27-12-2020	13:10:00.822	10680.076	8.012	8.012	31.631	245	1	623.123	OK	27-12-2020	13:10:00.822	10680.076	20.844	OK
27-12-2020	13:10:30.822	10710.076	8.013	8.013	31.639	245	-1	623.125	OK	27-12-2020	13:10:30.822	10710.076	20.853	OK
27-12-2020	13:11:00.822	10740.076	8.013	8.013	31.633	245	-1	623.128	OK	27-12-2020	13:11:00.822	10740.076	20.849	OK
27-12-2020	13:11:30.822	10770.076	8.013	8.013	31.635	245	-1	623.125	OK	27-12-2020	13:11:30.822	10770.076	20.853	OK
27-12-2020	13:12:00.822	10800.076	8.013	8.013	31.648	245	2	623.125	OK	27-12-2020	13:12:00.822	10800.076	20.855	OK
